% Model:              shifted-lattice-Si-orthotrope_alp00.mph
% Version:            COMSOL 6.0.0.318
% Date:               Sep 22 2022, 16:28
% Dimension:          1
% Nodes:              861
% Expressions:        50
% Description:        Global
% X,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency
9032078.879070656,3.465788102542769E9,4.52971722079799E9,8.628715585128546E9,9.822382234011099E9,1.1209013307013727E10,1.1723031616793007E10,1.4769037280183374E10,1.6207309822050789E10,1.728454698785254E10,1.812567543516152E10,1.9647157600486427E10,2.0850524127896004E10,2.1968069754760082E10,2.199550064039358E10,2.2920315583809452E10,2.436162431659614E10,2.485267122732332E10,2.5252173422813286E10,2.638873967227249E10,2.6595756795184418E10,2.6886038558979267E10,2.7902835045261818E10,2.8823559915063656E10,2.981091469313213E10,3.068824210535715E10,3.1051847023571682E10,3.1224276608250504E10,3.1767229464282814E10,3.2256646037658638E10,3.2349721595328014E10,3.27823602533103E10,3.3258776257235973E10,3.385507582044932E10,3.438663530752961E10,3.581056825256734E10,3.588179867112054E10,3.6349805964718636E10,3.677043992767593E10,3.69828565554459E10,3.781643886569483E10,3.800916070708297E10,3.819625598434186E10,3.8795876508175514E10,3.9452128560009224E10,3.949314774092707E10,4.001188929047394E10,4.0755806806236595E10,4.085542082989835E10,4.225524018613639E10,4.2933745328342125E10
9424777.960769381,3.6591931286711917E9,4.6187300729351015E9,8.849414501947E9,9.81908965135749E9,1.1103410384156729E10,1.1764576649241537E10,1.4619368112604895E10,1.6176248917273666E10,1.7294764714460648E10,1.8179017748300125E10,1.9655278842650997E10,2.089128549870509E10,2.18840192665718E10,2.2006069249068604E10,2.2968965984113117E10,2.4345153924351406E10,2.5064567417716137E10,2.5339725437483204E10,2.6410621531830215E10,2.6741234770348938E10,2.6902360378689514E10,2.786393766573133E10,2.886548659177755E10,2.9536104661003017E10,3.0750863213805943E10,3.111667637470008E10,3.1273338718000874E10,3.1607459807193233E10,3.2296783977888287E10,3.2441508437947807E10,3.278728895040004E10,3.319957275889264E10,3.3974551675997765E10,3.43586377637087E10,3.582570843577908E10,3.5850272705320206E10,3.6359665088884834E10,3.676057886278096E10,3.6853661995719574E10,3.7641392892913734E10,3.7875554845843994E10,3.7970374904232346E10,3.878534096650159E10,3.9414296448875046E10,3.952605404901877E10,3.981141656091466E10,4.072875902356934E10,4.083662388301128E10,4.227800182496084E10,4.291015156223902E10
9817477.042468105,3.851487100988388E9,4.710107652462871E9,9.026096540825209E9,9.80777640310394E9,1.1033503518971317E10,1.1803148596722244E10,1.4472237109962496E10,1.6147512230560257E10,1.7313834696403236E10,1.8233645876701267E10,1.9661599429525105E10,2.093434654296192E10,2.1772402457887856E10,2.2044170449083187E10,2.301942171458711E10,2.433216696393239E10,2.52729155181808E10,2.5426280376693726E10,2.6431291972616745E10,2.6801641527487167E10,2.699864325954449E10,2.7822135442379715E10,2.8895733201083176E10,2.9273323206714813E10,3.078107622784619E10,3.1176581033205006E10,3.1324492167073475E10,3.147650417452204E10,3.2340667561370872E10,3.2528503258048332E10,3.2797089602998962E10,3.315108480800033E10,3.4101007903540215E10,3.4335100935686398E10,3.581568296697587E10,3.584274909251544E10,3.636951229839189E10,3.672694413115114E10,3.674268921069812E10,3.7458101462640236E10,3.7746916237793106E10,3.774782126617937E10,3.877857525702228E10,3.937766505470541E10,3.956685592822575E10,3.961295975673802E10,4.059435581567534E10,4.092050653749944E10,4.23019161507969E10,4.28924416532267E10
1.0210176124166828E7,4.041864490780417E9,4.803574036475455E9,9.147711672921421E9,9.788224271867092E9,1.100987204045239E10,1.1839827493131958E10,1.4327791368671114E10,1.6121128801683502E10,1.7340700753271255E10,1.8289327728284798E10,1.966636529603887E10,2.0979844181246643E10,2.166132675892136E10,2.2082053054815372E10,2.3071915738565876E10,2.4322171359017414E10,2.5476367545557182E10,2.5511728831054497E10,2.645034981885392E10,2.6806434414449234E10,2.7142657281896717E10,2.7779766539742893E10,2.885163986441657E10,2.908938423804482E10,3.0744231653896084E10,3.1232404769285835E10,3.137426951661374E10,3.1414079193188766E10,3.2383690576133583E10,3.260361146033539E10,3.281839305744455E10,3.311473121546664E10,3.4232942440546116E10,3.43149121504386E10,3.577728133920127E10,3.586184121707247E10,3.637505127278733E10,3.660885920204895E10,3.6714529800041725E10,3.7272589395350334E10,3.7529648338782455E10,3.762477690491716E10,3.877524529782132E10,3.9339222334171135E10,3.941909467818063E10,3.961205497217169E10,4.045379466960852E10,4.100667761478368E10,4.232727428672303E10,4.28804786885913E10
1.0602875205865553E7,4.2294667313814564E9,4.898772985959155E9,9.207801339542648E9,9.760385583536446E9,1.1038513310124266E10,1.1875822791675879E10,1.4186164862945732E10,1.6097108788974653E10,1.73740947081633E10,1.8345783388009384E10,1.9669842578312202E10,2.102783671062385E10,2.1551456881512333E10,2.2119348012048283E10,2.3126608485864815E10,2.431470837410071E10,2.5595978390412094E10,2.567326030282753E10,2.64674264144781E10,2.680092122647937E10,2.728322943912941E10,2.7742254012275154E10,2.8647049337026817E10,2.9073342273298927E10,3.0628891799767773E10,3.1285509932888325E10,3.1420264199519188E10,3.1434576804013462E10,3.2422649611698288E10,3.265610173786901E10,3.2861463077295357E10,3.3092309182417343E10,3.4297175482921677E10,3.436855556820831E10,3.573413426583311E10,3.5883061617076584E10,3.635729884341493E10,3.652038960937309E10,3.667359037246221E10,3.708814850022865E10,3.731711699500885E10,3.751326304093789E10,3.877473077089846E10,3.9216646980442024E10,3.931138404297284E10,3.965925374911547E10,4.030908906213372E10,4.109421400193662E10,4.235438744548316E10,4.287390832830268E10
1.0995574287564276E7,4.413359781359798E9,4.995253412843305E9,9.20958713129998E9,9.724450522160898E9,1.1115778972945486E10,1.1912369067189205E10,1.4047483066605913E10,1.6075443162172745E10,1.7412599869212482E10,1.8402675093742126E10,1.967231335572607E10,2.1078260699864376E10,2.1443475084328674E10,2.215565127628712E10,2.3183545179082703E10,2.4309358558544716E10,2.567895720154304E10,2.5861327608245567E10,2.6482307804186073E10,2.679343405484512E10,2.7396294874540157E10,2.7724877276316017E10,2.8402027374803272E10,2.9107849974471878E10,3.0464520345232338E10,3.1336325104381073E10,3.146169493010462E10,3.1510665224648422E10,3.2454697210388004E10,3.2683160642289272E10,3.2928562412638916E10,3.3085814978336456E10,3.428113577336955E10,3.450575795011295E10,3.568512499807916E10,3.590629317419988E10,3.628443516742844E10,3.649546737452557E10,3.661737224707841E10,3.6907683381407455E10,3.711188013327154E10,3.741662046779813E10,3.8776369210476006E10,3.902785019750166E10,3.927064131204684E10,3.970678348235041E10,4.016285561924583E10,4.118204127652481E10,4.238358654403086E10,4.287228299421182E10
1.1388273369263003E7,4.592508728441948E9,5.092449547664643E9,9.16502372981211E9,9.6809060583335E9,1.1229355141722683E10,1.195063211408711E10,1.391186692984606E10,1.605610302904704E10,1.7454716592404644E10,1.8459595425492622E10,1.9674070339956116E10,2.1130822971052288E10,2.1338173717281292E10,2.21905426490293E10,2.3242607080502235E10,2.4305744365853344E10,2.5760616183960213E10,2.6036972810216488E10,2.6495405169450573E10,2.6785799641685E10,2.74476358729453E10,2.7759572724396297E10,2.816242928122244E10,2.915021867456086E10,3.0279632146607418E10,3.138353446739624E10,3.14998522988986E10,3.1615516897247116E10,3.2477663277701794E10,3.269424182205019E10,3.300956192078963E10,3.3096765611544548E10,3.4266110746661003E10,3.464216404220205E10,3.562905266855086E10,3.5930879692743034E10,3.618176017665379E10,3.6510901791336105E10,3.654265832819881E10,3.673632280469425E10,3.691647097550319E10,3.733744673770893E10,3.877955444784541E10,3.884100774754457E10,3.922659154912354E10,3.975344153753324E10,4.001862716005888E10,4.126893681558407E10,4.241520882106949E10,4.28751234809649E10
1.1780972450961724E7,4.765749355053655E9,5.189655063788013E9,9.08874421037873E9,9.630579796488087E9,1.1364359287148767E10,1.199163720407094E10,1.377943616819733E10,1.603903878511729E10,1.7498924404618122E10,1.851605387679385E10,1.9675409727034E10,2.1183590873553234E10,2.1237848979398293E10,2.2223607395876064E10,2.3303460492811512E10,2.4303530381657185E10,2.5840930503467503E10,2.6192991014497677E10,2.650963481028698E10,2.6778568998810974E10,2.7432831385955723E10,2.7849778891311886E10,2.7939460899732613E10,2.9193435895261387E10,3.0089182016582127E10,3.1423517254923977E10,3.1538475596672127E10,3.1735547407742374E10,3.249081294118968E10,3.269774941738439E10,3.3095246383364662E10,3.3125284614328136E10,3.4251429089764538E10,3.47750783442064E10,3.5564896470682144E10,3.595406855895275E10,3.607760126455976E10,3.6440729792588875E10,3.653965067240174E10,3.658713056517522E10,3.673667983706118E10,3.727571750512761E10,3.865830725283778E10,3.878376550163832E10,3.917375908875663E10,3.979832319504466E10,3.988125477149286E10,4.1353546464724884E10,4.244956356756471E10,4.288194960993114E10
1.2173671532660449E7,4.9317572926943445E9,5.285990551578203E9,8.993392016012001E9,9.57466530583468E9,1.1508059968080603E10,1.2036225631375393E10,1.365031192637442E10,1.6024179388827488E10,1.7543736640271347E10,1.8571462501228596E10,1.967662100200434E10,2.113535060242766E10,2.124392827455579E10,2.2254457478299133E10,2.3365509283823204E10,2.4302421710401367E10,2.591990019856434E10,2.6311318549278755E10,2.653710518308331E10,2.6771884877879646E10,2.738607584419533E10,2.7741257214624645E10,2.796079113282858E10,2.9235254915274754E10,2.9900923808881138E10,3.1451808934484417E10,3.1582182528170864E10,3.1864073801863503E10,3.2495153003859512E10,3.269774277234102E10,3.316969097654125E10,3.3180620814058395E10,3.423637133754686E10,3.4901494879963936E10,3.54922860223517E10,3.594904734475881E10,3.600324276057362E10,3.6302705216000824E10,3.6475127107094086E10,3.6531625244492004E10,3.662271790392601E10,3.7229176114472664E10,3.8480820581477135E10,3.878856791413314E10,3.910657697383189E10,3.975700408144033E10,3.984071783251881E10,4.143442286937462E10,4.248686673049349E10,4.2892291880025185E10
1.2566370614359174E7,5.089016738767442E9,5.380364477633735E9,8.888456031494028E9,9.514728751073154E9,1.165110230998194E10,1.2085039269450426E10,1.3524618994694214E10,1.601143219278254E10,1.758774523433471E10,1.862512225064589E10,1.9677971913845203E10,2.1042533807147594E10,2.130003445222443E10,2.2282749120497135E10,2.342785821544509E10,2.4302160859429832E10,2.599754871086479E10,2.6362387406136074E10,2.6599209608516968E10,2.6765671920514496E10,2.732653420959423E10,2.7577180115229553E10,2.8073277963083466E10,2.9274518549505157E10,2.9719546652913136E10,3.1467233001949387E10,3.1632266226646954E10,3.199710629132992E10,3.2492885914080956E10,3.269607474574469E10,3.322695623834777E10,3.3262797373559967E10,3.4220114778447025E10,3.501813914480237E10,3.5412102723814896E10,3.586786994982863E10,3.6000358398852394E10,3.614468612887755E10,3.639048575953074E10,3.641493667166342E10,3.66574270969429E10,3.719462708384379E10,3.830977949540142E10,3.8793605742579506E10,3.901947446375066E10,3.965233529198022E10,3.988004626105868E10,4.151009322764601E10,4.2527135471073524E10,4.290568942620112E10
1.2959069696057897E7,5.235793034515199E9,5.471429675737348E9,8.78088526725676E9,9.452697915961096E9,1.1786959747416607E10,1.2138527673962831E10,1.3402487910405996E10,1.6000683876127949E10,1.762965484916074E10,1.867621305811618E10,1.967968635135239E10,2.0954959146295906E10,2.135624545577572E10,2.230819423875196E10,2.3489295282870186E10,2.4302523332566574E10,2.607391601070868E10,2.6352849616960106E10,2.667930604268647E10,2.675965327322334E10,2.7261128083645596E10,2.7458157827806446E10,2.8180566315013027E10,2.9310462543956158E10,2.9548316063787807E10,3.1472235552180546E10,3.1686311834238052E10,3.2131508412274998E10,3.2486578301634666E10,3.269367284416334E10,3.3293477475742455E10,3.3339749023458076E10,3.420169732988549E10,3.512157298911715E10,3.532697895150304E10,3.578311385062264E10,3.597802696691168E10,3.598330649076029E10,3.632163357239523E10,3.633299676187258E10,3.672012335832689E10,3.716904708396528E10,3.8146901118389885E10,3.879859122270902E10,3.890981299805621E10,3.957090524847467E10,3.991582380810216E10,4.15791572046565E10,4.257004273383544E10,4.292167568192022E10
1.3351768777756624E7,5.370117008660926E9,5.557541394118195E9,8.675998139431116E9,9.390832680971323E9,1.1911089739233677E10,1.2196969398222576E10,1.328405757764656E10,1.5991803076119791E10,1.766830670821912E10,1.8723792614025326E10,1.9681913106801968E10,2.0874227284965027E10,2.1410717275135944E10,2.233056472389262E10,2.3548301664349148E10,2.4303312147312145E10,2.614903913455673E10,2.6309058417929226E10,2.6743156549090126E10,2.675328035877795E10,2.719314906707084E10,2.7392984013649887E10,2.828022123410401E10,2.9342524700441826E10,2.9389667757036583E10,3.146992075208281E10,3.1741126676839394E10,3.2263866724946445E10,3.247887476881935E10,3.269104792791328E10,3.3365519060740055E10,3.340984264616439E10,3.4180048006836945E10,3.5208344176559395E10,3.52414317810971E10,3.570704768061265E10,3.5825380991723274E10,3.591331160802781E10,3.626525886592924E10,3.631683340354175E10,3.6793841693113014E10,3.7150057957211205E10,3.7994845003745575E10,3.87800239802653E10,3.8803294604004524E10,3.9511481980059265E10,3.994763931992563E10,4.164040093169014E10,4.26147508733142E10,4.293974908630462E10
1.3744467859455345E7,5.489793796377777E9,5.6367300305717535E9,8.578185310165755E9,9.331670736536041E9,1.2020279877810202E10,1.2260498320115385E10,1.3169479836960443E10,1.598464524781093E10,1.7702693331276237E10,1.8766810651431164E10,1.9684685872287663E10,2.080172479121845E10,2.146172048066986E10,2.2349690144213272E10,2.3603097683309834E10,2.4304351725315506E10,2.6222905164907158E10,2.624545827464813E10,2.6745571948731876E10,2.6779381582575947E10,2.7125147038708176E10,2.7379551321005634E10,2.8371488972914776E10,2.92453663571217E10,2.9370275783863033E10,3.146294038959594E10,3.1793828470004074E10,3.2387037897179123E10,3.247524885921128E10,3.2688500951458378E10,3.3439228753229748E10,3.347167899003039E10,3.4154192004503113E10,3.516152478225619E10,3.5275150032574646E10,3.564127029064656E10,3.567459907604607E10,3.582948121252223E10,3.622010490277453E10,3.634740299022143E10,3.6873905676756134E10,3.7135954533955605E10,3.785812134603705E10,3.863609205939502E10,3.880753498317466E10,3.9469587368725174E10,3.997514382689541E10,4.169289635947644E10,4.265976834547091E10,4.2959320129988525E10
1.413716694115407E7,5.592453658467689E9,5.706712248803749E9,8.491342730967122E9,9.277935719004093E9,1.2112222621309204E10,1.2329124787956474E10,1.3058930001800697E10,1.5979060034798828E10,1.7731965857768505E10,1.880414619361077E10,1.9687881228204514E10,2.07389734168875E10,2.150735475152975E10,2.2365450597514996E10,2.3651731723846767E10,2.4305482188473885E10,2.6173789092736256E10,2.629534356684639E10,2.6734842912715805E10,2.679411824366664E10,2.7060115748629227E10,2.7401005286816704E10,2.8454624872753757E10,2.911645638064117E10,2.9393386191381577E10,3.1453570568636692E10,3.184176240900169E10,3.244555222736184E10,3.252817940497316E10,3.268621834518744E10,3.3510445600964817E10,3.3524045771097275E10,3.4123800187750004E10,3.509407154832085E10,3.531927512284278E10,3.553426872842415E10,3.558586112861911E10,3.575437379973002E10,3.618507117525274E10,3.640080748856216E10,3.695259966667882E10,3.712556938079892E10,3.7744893279576355E10,3.848481805296967E10,3.881117237957727E10,3.944049429342649E10,3.999804487877204E10,4.173605002841991E10,4.2702892945846695E10,4.297961566585921E10
1.4529866022852793E7,5.675663869592128E9,5.76497537494794E9,8.419063308197819E9,9.232391272215773E9,1.2185254248315866E10,1.2402733273942524E10,1.2952637694733566E10,1.5974900993226152E10,1.7755435875072304E10,1.883467280074017E10,1.9691192815245213E10,2.0687626082709076E10,2.154562997393111E10,2.237776692792921E10,2.3692214846519005E10,2.4306555973114925E10,2.610547216079947E10,2.6365770979230343E10,2.671846397982079E10,2.6798161767843143E10,2.70022432392479E10,2.7436187480604347E10,2.853076290182963E10,2.900310842748599E10,2.9411605333941372E10,3.144382940554033E10,3.188240330966714E10,3.2444061002731113E10,3.2628354967321968E10,3.2684322821581375E10,3.3565913245005863E10,3.357452318476394E10,3.4090182184256363E10,3.504532434969434E10,3.534034892888928E10,3.540836335516367E10,3.554024066909867E10,3.570230231403608E10,3.615907844911087E10,3.646379732420015E10,3.701602311920381E10,3.711812361083534E10,3.766934575342686E10,3.833298772362023E10,3.881410110232289E10,3.94206608505298E10,4.0016104027699875E10,4.176958127916575E10,4.274130799491083E10,4.299950603176094E10
1.4922565104551518E7,5.7371133547362795E9,5.808972123859269E9,8.364610753859543E9,9.19763012096524E9,1.2238196958116905E10,1.2480984609329441E10,1.2851007925684505E10,1.5972036927954662E10,1.7772573694487774E10,1.8857350041458717E10,1.9694151979278687E10,2.0649361802446983E10,2.1574636511112457E10,2.2386590398664764E10,2.3722695315579857E10,2.4307439322822773E10,2.605001361668797E10,2.6432484570227913E10,2.6693614171260677E10,2.6798462396165913E10,2.6956916362787632E10,2.7469661242552826E10,2.86019382292412E10,2.8904441286961227E10,2.942474769276426E10,3.1435462558313133E10,3.191342761388929E10,3.243949146965704E10,3.268290185614541E10,3.271235233940081E10,3.3596446240988514E10,3.362633163250109E10,3.4057399039879105E10,3.5018965237169655E10,3.5302521861299255E10,3.53434630944022E10,3.5505224250754776E10,3.567477303867758E10,3.614119945936099E10,3.652629500988948E10,3.7047597008494415E10,3.711311046123254E10,3.76478689594E10,3.818899567145994E10,3.881624439556698E10,3.940779829833483E10,4.002913591487314E10,4.179343970962489E10,4.277188021928509E10,4.301722124410924E10
1.5315264186250245E7,5.774860001752523E9,5.836438529961759E9,8.330703478756645E9,9.175807826725096E9,1.227026365494579E10,1.256253550613552E10,1.2755419133558369E10,1.5970363511311094E10,1.7783004882740456E10,1.887132936725844E10,1.96962234572189E10,2.062568569390471E10,2.1592765756893555E10,2.2391893431130184E10,2.374165435290179E10,2.4308020479752323E10,2.6014132742590332E10,2.6490010851352596E10,2.6661824422758152E10,2.6797991175475296E10,2.6928785154163418E10,2.749260562203353E10,2.867108306305522E10,2.8818421032077606E10,2.943268422062612E10,3.1429847066366276E10,3.193290787412291E10,3.24362751363827E10,3.268202043622647E10,3.2767974585448944E10,3.3615023462113342E10,3.366056183616965E10,3.4032434322337925E10,3.501282603235178E10,3.522624963183152E10,3.533885861976592E10,3.548326541764428E10,3.566380915718575E10,3.613074795767028E10,3.6575525899990326E10,3.704804877300891E10,3.711021587080168E10,3.767555176872448E10,3.8069050153683655E10,3.881755032857817E10,3.94005491750453E10,4.003700807035401E10,4.180769481907788E10,4.2791662894367325E10,4.3030071756533035E10
